solutionA_inletFlowRate,water_inletFlowRate,solutionB_inletFlowRate,componentA_inletConcentration,componentB_inletConcentration,solutionA_inletTemperature,water_inletTemperature,solutionB_inletTemperature,componentA_outletConcentration,componentB_outletConcentration,componentC_outletConcentration,outletTemperature
2.4055918514184462,6.997532743879574,0.5143204537093783,7.3387259879762405,13.719581593494341,29.791132591092776,10.160434655988865,30.170340212886686,1.63404202541284,0.4193969844026986,0.29210294274588466,133.65406555349188
2.7469184317006787,6.189402176045995,0.47187296092891173,7.1316622815634565,12.428263740414423,29.838027236027926,9.512658767464188,30.691430754313558,1.9561108250716313,0.37109260276573325,0.2522535866571924,121.6747517605121
2.4822058151509467,6.942467843324956,0.506059566672652,7.067642586540567,11.934653455371446,29.20886054866088,10.545068329422293,28.26651555075341,1.6724476785779219,0.4199309219148715,0.18824628102506472,95.13816971957817
2.514604344203473,6.708033486982028,0.4900374831034398,7.318978536065517,12.577269898977944,30.997202460305516,10.425023848645822,30.71855791046727,1.7776254100087399,0.4000607445135128,0.2345052721781526,113.57055735185708
2.2500783595126173,7.735864445918792,0.5070436183809942,6.993969141690924,13.689665721987648,29.789715804991715,9.560152087223457,30.293902536554015,1.4097366013378354,0.48146392746503464,0.18005009359057864,88.34595309746766
2.468574915581551,7.461410621726942,0.49096456707850183,6.8769557209022665,13.569970690285292,31.198353542252562,9.375028407481636,31.243741730910187,1.5367447704284691,0.45470855469174215,0.18461652780905055,91.72688025974952
2.5447349076309806,7.682790097615218,0.5200215773202922,6.955132245371194,12.88431593348503,29.505667882440093,9.725565456836875,32.33239370956085,1.5626689731146535,0.45516451556946935,0.1682449521589211,85.86471338943437
2.487078909102251,7.206754915299477,0.4942216276247414,7.189184995597963,13.174375817916307,29.77893636784262,9.385439419317834,29.4738951377725,1.652088965655408,0.4332591941259246,0.20582855822458906,100.06220603437754
2.603355176185569,7.024242949501191,0.523840390047491,7.018950985289805,13.01578065334202,30.06169521973976,9.91642945370046,31.40689943568276,1.674850474779395,0.42130286118948146,0.2503449652393154,119.08860771484314
2.4195909534866167,7.543638608817856,0.49273815715475333,6.828740591194312,13.201677081689667,30.940971474579044,9.388424679441243,30.031946592679276,1.499125966790936,0.4599361514526251,0.16219373753677394,82.78506152627159
2.573337393156264,6.8078169378668125,0.4788414270988413,6.759993632996906,12.371273522177832,29.160596397299514,9.339559443231792,31.099575459482537,1.673333997907985,0.4189171908108356,0.18188208068074702,92.35970495816741
2.6574271942941667,6.983873990898647,0.4978862993539224,7.108165869429433,12.953866026163466,29.833940652455397,10.326461804976532,30.201203431716692,1.7518154770280008,0.4137074078539802,0.2223940971160061,108.45716510182353
2.5774929032037086,6.911357013521591,0.49850305793547606,6.761494420572025,12.074945892878526,29.047012562798614,9.779920237919839,31.02957341318165,1.6549137179620543,0.42257488869691895,0.18012709522988957,92.12439124662848
2.455548095481721,6.6752785325912,0.4964629752057985,6.941333073298053,13.151125635919442,29.741000346863018,9.49250399813559,30.434550776661183,1.6388712207113214,0.4149940883885061,0.2631871266306686,123.30387058034131
2.155308490181223,7.576316141289936,0.49879768057549606,7.892522822790807,13.746564774746023,31.04920829420763,10.658576587494053,30.84713619973985,1.5530968141648136,0.4508889455201479,0.21934288034006905,103.94414863434412
2.6647581719931477,7.062847128516482,0.4867694781659761,6.842906977210481,13.72734669918054,30.603903995516987,10.062612794243819,28.198909333170263,1.6714002027747061,0.426583619746319,0.2275977211727126,109.77003571604166
2.3085905059866088,7.072541890235324,0.5225395115017085,7.313583587692207,12.764574126331624,31.31849166144417,10.94722866198282,32.371967612359356,1.5827558002153221,0.42934008803052776,0.24414691665294597,116.46113985616125
2.5804383611935906,6.648646363094983,0.5139649727071914,6.998450247686691,13.031084500863177,31.512868565187603,10.184520499480016,30.983188086305233,1.7105585997028772,0.4014653551468104,0.28594989963695683,133.89263951007632
2.4186450072592045,6.796200047908875,0.5095602671482529,6.562251099442263,12.791622885012446,30.042211024412893,10.306015305456356,32.811802748263744,1.5143065936160494,0.43458217911907765,0.2357007388078816,113.65971777537055
2.5094392314794587,6.748508442099816,0.48142499069269046,7.624658768032139,12.463048422273612,31.109467881888747,10.836152176661528,31.07234761125187,1.8529919746878685,0.39291504649237174,0.22314341820794542,109.27536398897729
2.2833048989459863,6.874324730273506,0.5288750451457681,6.630279850065525,12.12141627751667,29.023241810404443,10.399448857249979,29.325692941271825,1.4548070690531965,0.44565142426641335,0.21616775576948105,105.48998916280266
2.55786865570644,6.134514532349967,0.4945823928632675,7.617271304387319,11.962181231408989,30.156690189078915,9.875061999636046,32.473643713534386,1.9793100678124471,0.3609496627585038,0.2830370992667945,133.69344728690442
2.2650020658930465,6.723213068188046,0.5222713671708086,6.7928945779504035,11.872025292638469,31.39479102494124,9.696417787356438,28.211693060507514,1.5081846970680475,0.43275586174786873,0.21920015331576967,106.94868391416912
2.5523004152185074,7.300378628420099,0.4725945772751138,7.164877464790373,12.484336989390698,29.12354134388812,9.352353640778801,26.78639813193422,1.6981413574798083,0.4255324355134826,0.14588389481123865,76.72996659608606
2.5414856991111097,7.420052457521207,0.4764364740596695,7.286812709591917,13.32699796876795,29.367411307654663,10.414937980530397,27.78348461960229,1.6867907998054052,0.4334333667554925,0.17487122744800912,88.07957333924031
2.4781691627632143,6.839644043413573,0.5642101504856346,7.207246402458544,12.316542501369133,31.826373950343736,10.57319117808197,32.21813211026847,1.6597658168985334,0.40793830625657823,0.2952697359987687,138.01056238873872
2.5758354147377363,6.851499413756267,0.5056070339879268,7.436746413998837,12.296548849740851,30.85623601511088,9.786806219917821,30.17535851210306,1.8162827522387537,0.4014534714730561,0.22446598706001095,109.48646942097758
2.3446691405178357,6.956198801595903,0.442894153994544,6.94237229355212,13.758732927681423,28.812398763217402,10.015936914945257,29.314666827198835,1.5759515318907553,0.4361686773803992,0.1892224518299686,92.87536124272998
2.485889563804632,6.920308243546553,0.5203284572406386,7.380405786944858,12.020076140328213,31.166122006851992,10.4562793657974,28.819391055381857,1.7382117789308544,0.40995710631107257,0.22011100687385418,108.01311273269766
2.4214323551394403,6.758714183560543,0.4651534237521897,6.988746399236082,13.103487917727676,31.546856146578307,9.36633650120757,29.833574379364563,1.6482724641559992,0.4194523395950983,0.21247536527193456,103.50013843716613
2.3814537112616803,6.683777615005223,0.49602794875713324,6.683395234095551,12.702044949881527,30.025841993983136,9.347814669527793,29.92856568200432,1.54964167727722,0.4289422695349535,0.2300262951988789,110.51494865767813
2.464331835632489,6.96916510507972,0.48268006403694164,7.530949113557993,12.351556008799914,31.16715507079715,9.752842323511231,28.223744085108137,1.775679094001734,0.4094552705854267,0.19176935886885849,95.71842977511346
2.412603881601654,6.628332734362108,0.5087102985726526,7.019333768773615,13.312188482425888,29.681470606126766,9.591047206113728,31.03605054496336,1.623795432244159,0.4100308312683112,0.29911029595409233,137.1117784523376
2.490034876936698,6.715081537577632,0.4922926535791372,7.322339558113927,12.854408699568623,30.207884155668125,9.477380008529622,31.362749068729613,1.7555926376452489,0.4033829148423163,0.24917602378405845,118.18773046774987
2.629305509307291,6.993206541265518,0.498908707650277,7.03394879846072,12.46194192878955,29.75168648171723,9.285737167383957,28.32949430569971,1.7293396811493387,0.4184511128751864,0.19582740503481214,97.56831241090771
2.458712456541296,6.415130202485098,0.4971397894723411,6.882670841906103,12.194793467463365,29.5632604058639,8.949533952370302,31.142429209331283,1.6843553408542862,0.4039735090427921,0.24297221840805788,116.41688651418548
2.5298195928028093,6.877710061585325,0.47666554642246006,6.830892522520465,13.878919901480568,29.928424362247995,10.157913145947532,30.70405488879362,1.6260669618482306,0.42476680141215944,0.24454443781247537,115.96363878014466
2.617106989913777,7.221036448795978,0.49564568234844314,6.511633549397446,12.00915593324422,30.17866891828544,10.050677737224873,28.47827194786754,1.5781123957900633,0.43399031018518597,0.142011988413313,77.26463947166349
2.6539883195226186,6.748707226328965,0.4635338792402703,7.143886395126429,13.96638892633298,29.95659979653209,10.006502149792482,31.84662076019066,1.7944582899329764,0.40171240038986694,0.25445462746528047,120.28932620571328
2.6278953888926466,7.565318592349423,0.5383073428070735,7.825373179231803,12.490923194166365,30.048168687018347,10.223840503008262,31.02811177465071,1.8134061987057881,0.420876586877804,0.2056846872235212,101.30912972723604
2.3727894759847823,7.210787200203597,0.5159641192513643,6.588957997312653,13.364845222051922,29.080717618408187,9.285765518830488,30.477701577239202,1.437869244751662,0.4624961166880529,0.22028548037628914,105.34181564661736
2.5089401602891424,7.232901267015181,0.5220654148693952,7.481291960247093,12.090582263565166,31.222324748883352,9.786968959750254,28.446265781296177,1.731722758695837,0.4209244448046448,0.1940533548286092,96.93827194779021
2.443236486915201,6.601923813546365,0.48989516728543386,7.744245705620896,12.309519766511967,30.90019883192059,10.203683282492022,29.03534454702333,1.8618170453491518,0.3873479824941969,0.24509450990836593,117.2544781843286
2.5892443297266237,7.11776823620009,0.46841656805646553,7.067242288723579,11.343034706548465,29.03242760435171,10.102755814657087,32.21043067423841,1.7384609830783233,0.4024208079995592,0.1197454140462452,68.52376296210514
2.603539042449738,7.263277115101039,0.5029900942924577,6.86395896169065,10.809015196342468,28.020456031064384,9.605330327483443,29.39862329204192,1.6671147174362708,0.41186599082408243,0.11242804522413292,65.40594166635321
2.739943243328242,7.039954139687002,0.44191203220196273,6.511509513906548,10.77821700338065,29.000094556581587,10.7936906060811,29.977184123791517,1.7025702353988954,0.3803032861517579,0.08566350954949675,56.26620242507562
2.1926311469952697,6.701276339981571,0.5047776277993159,7.461287480764383,13.386031407821298,27.709795561679357,10.065346213290184,29.692248517575024,1.5882814602320487,0.41418359215622685,0.30474348085148484,137.5491822736335
2.4979203120254736,6.1793321708965525,0.5147463275773854,7.620195977415733,13.197491615513998,31.000022269134547,10.349689487387025,30.063639728206226,1.879880363388672,0.3572445896821615,0.38180689219570446,170.95585239550923
2.5914806163978716,7.067002833316697,0.5221283726457274,7.080748748861706,12.567173511797813,31.53434189508596,9.538618773454175,30.48133951954526,1.6910257089155412,0.4217609229265689,0.22276594529756583,108.65955316920162
2.4993584711735735,7.0430620255014205,0.5484019075431914,6.561197526507423,12.486371825673224,29.295156868689105,9.974604971109045,28.987502719367285,1.5080874274664837,0.4445292475840149,0.23406263057948626,112.73861724883193
2.6025586260005564,6.806838502905976,0.4818628556129918,7.61495048334314,12.684462356345339,30.845900374025973,9.48378623309577,27.76365207387198,1.8918457660900965,0.39438229013139003,0.22355427836544642,108.39446733511716
2.515434559150536,6.5497214105179,0.49017737841180203,6.905906793901572,12.059501501162543,30.169421802386694,10.0737426872156,29.812982133912215,1.711113434241224,0.40491524341973295,0.21372302020303077,105.84312612270344
2.5092296161907828,6.803925512142177,0.4698097488410163,7.230643100076959,13.058450898750813,31.90114436484305,9.113804337728482,30.730894579784433,1.7457407856087683,0.4094200016218378,0.2176892248775104,105.82469668460203
2.6129464791865016,6.968587407408577,0.5007417617739685,7.435758168464199,12.956743882679831,28.288869490715285,9.825872900090758,29.262146334113083,1.8091567640921213,0.4076798753232635,0.2358239312520605,112.54870168900698
2.5773430037746143,6.617724272510348,0.524492723843832,7.034512053226815,12.692961019100938,29.657113032962684,9.471577057698767,32.79111024711932,1.7232164635147393,0.40068444132019276,0.28426073093694815,132.8102684439114
2.550951417140465,7.0943162503166475,0.507041511177201,6.954444020741285,12.615496227913257,27.855929899929663,10.633054061495955,29.09756315003125,1.6472475616724604,0.42969689105457737,0.2003647194715773,99.21700248615872
2.572136833860856,7.137238069908178,0.5168164095685327,6.954461003483489,12.716102542179485,30.11149408160321,10.859108179403506,28.88909225250984,1.642592843182295,0.4294049505031389,0.21324784741421154,104.97331704924409
2.6645201632372144,6.434426184567182,0.4714538155750729,7.187144815095906,12.923761209078132,31.616152707819424,10.362652523602833,28.97995682238013,1.8741934395300228,0.38304922667042696,0.25359672643324865,121.82693677166486
2.4834853323650252,6.2322793339006,0.48025648512973595,7.039952282873298,11.820707162871551,31.505690717641983,10.719455144945982,29.697186982811388,1.7849617272219624,0.38482147238747066,0.23250760725771727,114.4295506996798
2.430519381487898,6.263109699348451,0.472289981690918,7.356468417031882,13.612529694131322,28.132475897402344,9.932009647110704,31.89602949518263,1.7895245171416847,0.37904077175093365,0.32236858569059806,146.0600281992626
2.3459961182655342,7.113852868934896,0.4384528698825393,6.539628019030988,11.699944107190694,32.49279464562386,9.979969363371708,29.09110729503925,1.4998755800837922,0.41809521626993557,0.10016277841753207,60.00655106637265
2.527581998846013,7.133141487943805,0.5113253415111514,7.239972649112693,12.385549207698968,27.084988338939695,10.255213308339421,32.9963154903524,1.699695709941362,0.4239629282860174,0.19862995200071343,98.35598912664994
2.427366687145815,6.562281990828712,0.5020950422253444,6.95858233401108,13.204186620446944,30.102859374044215,10.274090265108953,29.688235425902292,1.6339658274395303,0.40730814287347694,0.29116801010519094,134.70835797526638
2.4808451418236026,7.510617563309829,0.4862387621282598,7.213144168697631,12.841118734708719,29.35240608781976,10.991447838547856,30.86901926034966,1.6288865075881618,0.4379238573449186,0.15799402573431534,82.14807693569401
2.5799861202410272,6.938134646705998,0.4718728332184262,7.474876636142435,13.12197000224688,32.251016257939966,9.972622217832736,30.177641743051026,1.8223540014844155,0.4036393820020301,0.21617094122629346,105.77945382364265
2.539958662508405,6.768668074738609,0.49574258863713183,7.217224904898349,12.215313752990028,30.703007302065657,10.137101536222303,32.209928131585116,1.7630734976186282,0.404349605250241,0.2132986146036089,105.57440498433124
2.612924307554949,7.579224323869498,0.5265652346461247,7.397312275995694,13.127941501454616,31.821350748202462,9.346024041528608,28.873419112006616,1.6990257062245793,0.43645388194703294,0.2084665519322435,101.67524980715154
2.6230888285054363,6.718939917390411,0.4662498737096284,7.153683267424874,12.967100957822609,28.132783608257625,10.461361527092606,29.475795694857197,1.80606390210937,0.4022287628109517,0.21418003005100913,104.85617302795146
2.212121248952907,7.151592767565849,0.4897308304212164,6.812444303672445,12.72221714160794,29.51780626646638,9.219854148748084,31.876881582599026,1.442024145251397,0.45754223005729466,0.17477084037977075,87.380363012033
2.4441273725189094,6.803832296537819,0.49722904470072204,7.209906897286839,11.89071175537872,28.457856714891363,10.97968819371107,32.39744029471933,1.710122650011915,0.410405755962773,0.19629437274708664,98.67646418210745
2.6912426435902055,7.044916452994127,0.5189222510838005,7.5569225686208314,13.168868507263154,29.787542626863,9.258364148931605,31.61716152257185,1.85115677217585,0.40234892148279006,0.26401526016940513,123.86218598459385
2.442021687420788,6.658282560231975,0.49213100415699207,7.0592849091673875,13.255032766628181,33.34521199880169,9.505674289173896,28.93990744063649,1.6614982570394994,0.40875832822421554,0.27127884839825445,127.10569450527811
2.51490142313491,6.7836663251393645,0.4685130012123603,7.103408865639378,12.275119827624195,27.22365543662471,9.53709140079161,30.242041577753582,1.7401604880846797,0.4110627536953312,0.17775732245524412,89.8801761605074
2.697394513822207,7.055749873571871,0.46849753100312275,6.683633135741723,12.96114158368174,32.556672876367884,9.95169954045781,31.315261724781976,1.6778565348308174,0.42227751068394553,0.1717819251101632,89.43676559822114
2.3925957498026733,6.699292635514166,0.511604875516343,6.833420251349124,11.729434405227309,29.129567254494532,10.170471315187115,29.797691193037622,1.6007903638507384,0.42151019023257963,0.20334950048117256,101.24884684783484
2.379628722848456,7.330743872875057,0.4938839588604544,7.16085926797893,12.500564773201065,32.025192730080846,9.727881033615517,29.591497908604595,1.5870045898641867,0.4392147122176396,0.16581010121736434,85.11167391188246
2.465649192127504,6.7085932061578895,0.5064440526244102,6.99010884106358,13.206538916219307,29.19769778728886,10.390990578817423,31.404532116702114,1.641200251687984,0.4125689594341223,0.27832967918912427,129.65716910119113
2.6041211560185187,6.038370162612732,0.4893651649774679,6.75307127731531,11.948422777928712,30.09658755417712,10.22345414258956,27.768485650613115,1.795338433307539,0.3794470655981493,0.260854486932487,125.59768472817586
2.782642889424495,6.8397437693550405,0.5228391957456683,6.608662203515551,12.512357235087475,26.620307325976967,10.308821460193144,31.443786962163927,1.699301443006411,0.41817214761982313,0.22665832609088654,110.77611192367152
2.5740994108757866,7.001277424073654,0.46752100832027876,6.933332265494043,12.168874207434351,29.01736754489656,10.010614733854538,30.808797533125755,1.7016372380028666,0.41559411435053795,0.1508961983429224,80.24312238228612
2.8658133240758166,7.261729136040376,0.5354913427605534,7.319289510622314,12.241761573282929,32.13120383328891,9.942470032698111,30.741369880588422,1.863745783589699,0.4079787421859733,0.2067953890620466,103.95875829157944
2.516320411746031,7.212268620752433,0.5281639220246616,6.861273528705446,13.403606426870356,30.272501602651232,9.655662244897314,28.22647441199672,1.559406233494208,0.44242706083392486,0.24778175779310083,116.85015344330225
2.644971314234112,6.883546620325603,0.5159492175855609,6.8481914050803905,12.322737292155852,27.05927541034373,9.78757781171322,30.887084037019235,1.6965684910216254,0.41949661617626155,0.21347938624337062,104.77633250944865
2.2866903984027758,7.429089880565377,0.44904588395095324,7.256950114511286,12.9977721498161,31.773150441256405,10.037319319900291,31.150899499560524,1.5646722607151902,0.438477036410885,0.13571833012660975,72.31043341961134
2.5039074279890254,6.40791966203279,0.4894676891647186,7.063636149836831,12.635582071830905,29.062055796047503,10.496040222659985,28.761756621229665,1.749370560296739,0.3939908094930458,0.2638663583986054,124.82984910124236
2.6218357907035577,6.546662669139668,0.4730873312422318,7.129970629566105,12.626982927941466,31.237955482526502,10.62616242117565,28.999017509603448,1.825124758001055,0.39211756632357336,0.22745537369468175,111.58049135557542
2.5045594572100693,7.95420606468552,0.5288074543948444,6.162202445162331,13.457240455779512,30.35366993803956,10.237388327171004,32.60219594537563,1.3287055609500393,0.49579492101571954,0.15187213739253727,79.60913440710033
2.435331365062285,7.030070536991234,0.556433463000528,6.902945337594973,11.259218764792845,28.670079275694206,10.213986562798993,27.505980174727767,1.5814195812052765,0.43310837963099974,0.19202722275777556,96.88978270320075
2.5629896673083383,6.415841504365879,0.487351561884216,7.319666478434062,12.631463493486043,28.25179956520651,9.502444386803347,31.44440031844016,1.8493778652348676,0.38543540641601676,0.26487566782623895,124.74301926065965
2.3943968899241055,7.222845385081927,0.488134564992322,7.289320276560473,11.336350276757098,29.682779550443342,9.29166174995163,28.3077650610644,1.662724952775166,0.41874116486237895,0.12885488212940435,70.57065502804016
2.327670962534499,6.757784860392345,0.5021659924397105,6.708650445212747,11.842119003018706,29.620064363994857,9.558850684613276,30.99985149528868,1.534553613354116,0.43192016161486596,0.188328483592328,94.76434676291274
2.562014708513954,6.337306612171782,0.5254177753249358,7.310967096628658,12.829900872852159,27.206024131106858,9.246307177360904,31.239755258589355,1.8184375147509955,0.37730973195456047,0.33794168302687205,152.80545870750342
2.4842455271683015,7.114420872259683,0.4841862948271554,6.813153542280838,12.585305709539233,28.62162591535713,10.832920299023385,30.65827207487098,1.593476075262892,0.4340149880409569,0.1703410137303687,87.60039328581695
2.4378709461146975,7.192915069589747,0.5368029061109844,7.198103904315165,12.644982921702386,27.594746838133176,9.874745486728386,29.97943600760601,1.6100089033113065,0.4358539907490108,0.23174416180116372,110.41218148873764
2.629280710608082,7.419195540730001,0.5307539880074859,7.21108955970419,12.915705027979893,31.10474821148273,10.32046335341414,31.974523231241164,1.6840304668091153,0.43165679936166157,0.2163168051860278,105.99481882676236
2.2309842935405744,7.097968603447893,0.49795558415690033,6.471084508982081,12.781665797587097,28.104981462002172,10.490604461708017,30.947099477936263,1.3779873934121587,0.4654198286828738,0.1822611658992421,91.05965086308191
2.33957848537779,6.390412978975697,0.5120136626626404,7.2884305273969225,12.289602458221031,32.69593334941828,10.375026754006683,30.81926533184435,1.7001724759252876,0.3911206808600792,0.28973204328606245,135.61219790539343
2.2596894607226323,7.415976288103591,0.49028029753032015,7.938677537310058,12.689296901425983,29.97639306617151,9.896321950998583,31.14948586320901,1.6746530506574906,0.4320587019332734,0.17991702879647664,89.21244535160406
2.4368274419214075,6.697027458488915,0.4672580154978005,7.566950277001889,12.8879871994287,27.906459899150548,10.127721878610771,31.311942831625174,1.8066860947890233,0.39950634704500904,0.2277142028339752,109.11442228387955
2.4546966197646185,7.0121927284780154,0.464355960963353,6.79724358173637,12.393057009010313,27.645989628428254,10.248806105025608,30.80179927600375,1.6044793798338348,0.42828514511919175,0.15117792497112928,79.50512732400944
2.3107489654831124,6.386966024828059,0.5220638610336876,6.7159938283682745,12.80104837088787,28.496951240348153,10.690764787283001,26.296502407505045,1.5268131179506077,0.41202417178569567,0.3128266999692047,142.93743967071958
2.6184683893307485,7.210431489101315,0.492092495927641,7.061440858425695,11.874339677848509,29.420584780732554,10.691827615715624,30.062955740097493,1.7169581062363293,0.4170507054676575,0.14910352056214293,80.20174036706851
2.6075367191329275,7.240981472342074,0.5254024305659014,7.159827678811942,13.135452333792992,31.108012095450817,10.647105547939077,31.430449759494138,1.6798963886530145,0.42574019713626293,0.23952405870297502,115.16537537414462
2.6228522444337865,7.185451448415957,0.4955598094123237,7.429436270884213,12.350791695612008,30.607367637129244,10.066802911897241,29.70152518823636,1.800374724655513,0.4124239042422399,0.181582021537455,92.3929129635884
2.520909729726315,6.681081701924783,0.46998026317150643,6.237157429064988,12.734610865136604,31.67803093576464,9.962553427450189,28.16126103454019,1.5320600218042921,0.4316055227715008,0.18719444424864293,95.20028275490563
2.4956792657961824,7.312686033604764,0.4963750633460433,7.207292484742173,12.61720125855162,29.87491477239297,9.633151162401987,29.834737041496226,1.6581739622769969,0.4330810285877055,0.1746843156611751,88.42862865341039
2.4587004325094033,7.143141146364097,0.4492912779983285,6.430866242049618,12.586028330554626,32.28949380126039,10.366872698309066,30.302979903785115,1.50896989788882,0.4343151598578444,0.12828736804446544,71.50304821342644
2.3993935226000604,7.124596960913103,0.5068283555736244,7.215811634888418,12.424995765563295,31.226514732432747,9.210649835767356,29.153290794020506,1.6279324469593333,0.43158866316417704,0.1962105497306881,96.92692857159835
2.3624686375313173,6.879987219079167,0.49923675337124823,6.847039513787626,11.92626588409745,30.10029589407742,9.898088522676574,29.998552495384047,1.5699200237140567,0.4300643421616025,0.1811261868557409,91.99238487880069
2.656525039418202,7.428160980441549,0.49468536957256815,7.267776303173594,12.912829202213027,27.639656863484902,9.959113829184503,30.19551601300776,1.7375845107416106,0.4290266196191305,0.17476990580611884,88.34347156464207
